,InvoiceNo,StockCode,name,parent_category,Quantity,InvoiceDate,price,CustomerID
6711,648824,1773,FRUKTOVIY SAD ALBALI ŞİRƏSİ  0.2 LT,"ÇAY, QƏHVƏ VƏ SƏRİNLƏŞDİRİCİ İÇKİLƏR",2,05/10/2022 06:59,0.6,5636
6712,270759,3658,PAŞABAHÇE DƏRİN BOŞQAB 22SM  (BOHO),EV VƏ MƏTBƏX ƏŞYALARI,5,04/04/2022 12:00,6.99,9603
6713,258688,2967,KENO NANO ORANGE KAPSUL SIQARET,SİQARETLƏR,3,01/25/2023 22:48,2.3,5779
6714,707720,2670,WEST SILVER SİQARET,SİQARETLƏR,1,01/12/2023 18:41,2.6,7784
6715,548939,479,KULLER PİVƏ 2 LT,SPİRTLİ İÇKİLƏR,3,02/18/2023 15:28,7.09,5469
6716,617709,3521,SELMAN BRINZA PENDIR 1KQ,SÜD MƏHSULLARI VƏ YUMURTALAR,2,06/28/2022 14:17,7.75,5875
6717,335042,1108,FANAT SUXARI DANA ƏTI ACIKALI 35 QR,ŞİRNİYYAT,3,02/28/2023 16:43,0.25,1410
6718,351052,3533,ULKƏR LABNE 400 QR,SÜD MƏHSULLARI VƏ YUMURTALAR,1,06/29/2022 00:24,7.15,8296
6719,121761,1184,UNICONF İRİS KİS-KİS KQ,ŞİRNİYYAT,1,07/17/2022 15:24,10.99,9827
6720,275280,2305,KUBANSKIYE XLEBCI FITNESS ÇOVDAR 100G,BAQQALİYƏ,1,12/06/2022 23:58,1.25,1321
6721,564490,1015,MILLA SUD 3 2% 1 LT,SÜD MƏHSULLARI VƏ YUMURTALAR,2,03/13/2023 02:40,2.45,9818
6722,112048,3286,ÇERKİZOVO RUSKAYA İPLİ DOKTOR 500 QR,QASTRONOMİYA,5,02/10/2023 01:26,7.99,5000
6723,388827,1863,AGUSHA PÜRE ALMA VƏ ŞAFTALI 90QR,KÖRPƏ VƏ UŞAQLAR,5,11/17/2022 14:41,1.57,7666
6724,780558,1369,REXONA SPRAY DEO BL'&'WH DIA.VIOLET150ML,ŞƏXSİ BAXIM,1,07/07/2022 04:06,4.45,4411
6725,846270,1318,MOLPED BEZ ULTRA NORMAL  GECƏ ÜÇÜN QANADLI 12 ƏDƏD,ŞƏXSİ BAXIM,3,10/29/2022 21:58,5.09,4338
6726,122035,1157,UNICONF MİŞKA KOSOLAPIY BALLI QRİLYAJ KQ,ŞİRNİYYAT,3,08/23/2022 23:04,14.45,8841
6727,564136,2181,UZQIRXAN PANASONIC ES-RW30S520,MƏİŞƏT TEXNİKASI,2,04/03/2022 00:17,89.99,3120
6728,355856,1358,AQUA FRUIT DUS GELI ACTIVE 420ML,ŞƏXSİ BAXIM,1,11/19/2022 23:47,3.65,7620
6729,373282,3458,SAMSUNG SM-A127 4GB 128GB BLACK,MƏİŞƏT TEXNİKASI,2,02/27/2023 03:35,419.0,9170
6730,150099,3067,PREDO BABY 5 UŞAQ BEZİ JUNİOR JAMB0 48 ƏDƏD,KÖRPƏ VƏ UŞAQLAR,1,05/29/2022 01:45,19.1,9821
6731,982251,2419,LUKAS BIFESTI MORUQLU ŞOKOLAD KQ,ŞİRNİYYAT,4,10/16/2022 09:51,8.05,6824
6732,125836,2898,ROŞEN KÖPÜKLÜ AĞ ŞOKOLAD 85 QR,ŞİRNİYYAT,1,09/07/2022 06:01,1.89,5121
6733,554097,2740,BREF UNİTAZ ÜÇÜN TABLET ÜÇLÜ LİMONLU 50 GR,EV TƏMİZLİYİ VƏ AKSESUARLARI,5,01/26/2023 18:07,9.15,2895
6734,533101,491,KINDER DELİCE 42 QR,ŞİRNİYYAT,1,11/04/2022 11:50,1.35,4528
6735,573835,2911,NESQUIK BATON ŞOKOLAD DUO 43 QR,ŞİRNİYYAT,2,07/22/2022 07:50,0.95,8151
6736,453268,2378,MOLPED BEZ SUPERNIGHT SUPER UZUN 5X16,ŞƏXSİ BAXIM,2,03/15/2023 01:41,3.45,5173
6737,996897,1577,ZEWA TUALTE KAĞIZI 4 QATLI 4 RULON,EV TƏMİZLİYİ VƏ AKSESUARLARI,1,03/09/2023 21:55,2.65,5831
6738,333548,1372,UNI İNTİM GİGİYENA ÜÇÜN  NƏM SALFET 20 ƏDƏD,ŞƏXSİ BAXIM,5,01/06/2023 07:08,1.79,5158
6739,678572,3354,YERFISTIGI QOVURULMUSH KG,MEYVƏ VƏ TƏRƏVƏZ,2,08/02/2022 16:04,7.99,6896
6740,675396,792,NEWLAND YAG 1KQ,SÜD MƏHSULLARI VƏ YUMURTALAR,3,05/22/2022 18:50,18.29,8821
6741,501850,3014,DAVIDOFF NANO WHITE SİQARET,SİQARETLƏR,3,11/05/2022 22:06,3.9,7434
6742,785982,3663,TORRENT ZEYTUN YAŞIL TUMLU 300GR,BAQQALİYƏ,5,03/31/2023 04:01,2.89,6558
6743,131645,1459,CAPTAIN MORGAN JAMAICA ROM 1 LT,SPİRTLİ İÇKİLƏR,3,06/26/2022 13:17,59.99,9789
6744,414858,3195,COLGATE DİŞ MƏCUNU ÜÇLÜ TƏSİR 100 ML,ŞƏXSİ BAXIM,1,08/05/2022 05:24,2.75,9298
6745,611027,3102,JALE ALBALI ŞİRƏSİ  0.2 LT,ALKOQOLSUZ İÇKİLƏR,5,04/28/2022 08:13,0.56,8334
6746,992805,764,PEPSI COLA  0.33 LT,"ÇAY, QƏHVƏ VƏ SƏRİNLƏŞDİRİCİ İÇKİLƏR",5,05/30/2022 08:36,1.2,9303
6747,968116,3357,RENQLI BIBER KG,MEYVƏ VƏ TƏRƏVƏZ,4,03/26/2023 01:05,5.59,6143
6748,326394,2093,HILLSIDE KABERNE-SOVİNYON QIRMIZI TURŞ ŞƏRAB 0.75 LT,SPİRTLİ İÇKİLƏR,1,06/16/2022 07:40,17.99,3214
6749,939561,3692,BOLLUQ QEND 1KQ CEKI,BAQQALİYƏ,5,06/27/2022 05:52,2.65,7348
6750,675840,2784,GILTEKS 2LI BOZ YASTIQ UZU 50X70,TEKSTİL,4,01/15/2023 01:48,6.99,5601
6751,832306,2470,BİNƏ KÜRƏ ÇÖRƏYİ,UN VƏ QƏNNADI MƏHSULLARI,5,03/02/2023 19:21,0.81,9674
6752,107685,2832,TV SAMSUNG UE43AU7100UXRU,MƏİŞƏT TEXNİKASI,5,03/03/2023 19:27,899.0,2432
6753,912632,2993,SOBRANIE COMPACT WHITE SIQARET,SİQARETLƏR,5,11/29/2022 09:02,4.0,2611
6754,179008,3515,XIAOMI REDMI NOTE 10 5G 4GB 128GB GRAY,MƏİŞƏT TEXNİKASI,3,05/03/2022 19:44,549.0,2881
6755,501031,2566,J&B RARE VİSKİ 0.7 LT,SPİRTLİ İÇKİLƏR,3,05/28/2022 08:18,46.59,9843
6756,885184,208,SAVUSKIN KAROVKA SIRIN KESMIK 23% 40 QR,SÜD MƏHSULLARI VƏ YUMURTALAR,2,10/23/2022 23:53,0.91,3709
6757,520049,2470,BİNƏ KÜRƏ ÇÖRƏYİ,UN VƏ QƏNNADI MƏHSULLARI,2,03/13/2022 08:45,0.81,1913
6758,519226,3014,DAVIDOFF NANO WHITE SİQARET,SİQARETLƏR,3,10/02/2022 05:20,3.9,9608
6759,588544,3755,MAMAM BAKERY SIMIT PENDIRLI,UN VƏ QƏNNADI MƏHSULLARI,3,12/21/2022 01:40,1.21,2536
6760,987643,2550,BİNƏ KÜRƏ ÇÖRƏYİ,UN VƏ QƏNNADI MƏHSULLARI,3,07/09/2022 17:16,0.81,4815
6761,821480,230,KRAL QƏLYANALTI SOSİS KQ,QASTRONOMİYA,1,08/02/2022 07:04,14.55,4001
6762,870455,2225,GILTEKS 1NEFERLIK MAVI CARSAF 180X220,TEKSTİL,1,02/08/2023 15:13,11.99,5882
6763,409440,2249,USH.NYAN USHAQ SHAMPUN COBANYASTIGI 200ML,KÖRPƏ VƏ UŞAQLAR,5,10/06/2022 23:54,4.15,3325
6764,384783,3144,FINAL GUNEBAXAN YAGI 1 L,BAQQALİYƏ,3,06/05/2022 13:11,4.85,6483
6765,928399,78,BUBCHEN UŞAQ ŞAMPUNU SAÇ VƏ BƏDƏN ÜÇÜN 400 ML,KÖRPƏ VƏ UŞAQLAR,2,03/12/2022 16:50,16.85,7430
6766,224412,617,MIKSER QABLI BOSCH  MFQ36460,MƏİŞƏT TEXNİKASI,3,03/05/2023 18:28,149.0,9714
6767,998539,1821,BIZIM TARLA YEMİŞAN-FEYXOA KOMPOTU 1 LT,"ÇAY, QƏHVƏ VƏ SƏRİNLƏŞDİRİCİ İÇKİLƏR",3,07/06/2022 23:17,1.95,5467
6768,214568,2142,SAMSUNG SM-A127 4GB/64GB BLACK,MƏİŞƏT TEXNİKASI,5,03/08/2023 22:57,379.0,7665
6769,379545,2128,BUXARLI UTU PANASONIC NI-U400CPTW,MƏİŞƏT TEXNİKASI,3,05/25/2022 21:16,149.0,9730
6770,196490,2185,MIKSER SINBO SMX-2758,MƏİŞƏT TEXNİKASI,3,11/03/2022 00:44,49.99,4702
6771,362573,738,PEPSI TWIST  2 LT,"ÇAY, QƏHVƏ VƏ SƏRİNLƏŞDİRİCİ İÇKİLƏR",5,03/30/2023 08:11,2.0,6080
6772,837980,1102,FANAT SUXARI OVÇU KOLBASA DADLİ 70 QR,ŞİRNİYYAT,4,05/16/2022 19:53,0.59,6860
6773,984096,1495,EPILYATOR PHILIP SBRE255 00,MƏİŞƏT TEXNİKASI,4,05/07/2022 01:12,135.0,8253
6774,731060,106,NEJNIY YOQURT ERIK/MANQO 1 2% 100QR,SÜD MƏHSULLARI VƏ YUMURTALAR,4,12/09/2022 00:15,0.69,8794
6775,424591,360,ERIKLI QAZSIZ SU 0.33 LT,ALKOQOLSUZ İÇKİLƏR,3,01/04/2023 02:09,0.85,2705
6776,956243,613,CHAYNIK BOSCH TWK8611P,MƏİŞƏT TEXNİKASI,2,04/02/2022 08:43,199.0,9608
6777,386534,542,TURK QEHVESI HAZIRLAYAN TEFAL AG,MƏİŞƏT TEXNİKASI,2,03/29/2023 03:59,79.0,3361
6778,320199,979,TORRENT ZEYTUN YAŞIL TUMLU 244GR,BAQQALİYƏ,1,08/25/2022 19:07,3.15,1106
6779,698608,1721,SANDORA ALBALI ŞİRƏSİ  0.25 LT,"ÇAY, QƏHVƏ VƏ SƏRİNLƏŞDİRİCİ İÇKİLƏR",2,10/13/2022 21:16,0.79,4922
6780,997956,3241,OVÇULAR QOYUN ƏTİNDƏN BİŞMİŞ KOLBASA KQ,QASTRONOMİYA,1,07/16/2022 10:33,13.79,4082
6781,501962,3164,COLGATE DİŞ MƏCUNU FƏRAH NANƏ 50 ML,ŞƏXSİ BAXIM,1,09/03/2022 22:55,2.75,2682
6782,531924,1460,HILLSIDE KABERNE-SOVİNYON QIRMIZI TURŞ ŞƏRAB 0.75 LT,SPİRTLİ İÇKİLƏR,4,07/26/2022 14:48,17.99,1208
6783,325356,1978,EST MAYE SABUN ALACATI LAVANTASI 500ML,ŞƏXSİ BAXIM,5,01/12/2023 05:28,7.1,2935
6784,903502,551,HAVA NEMLENDİRİCİ AD7957 ADLER,MƏİŞƏT TEXNİKASI,2,01/26/2023 21:32,89.0,1185
6785,161661,311,OSTANKİNO PAPA MOJET EKSTRA BİŞMİŞ KOLBASA 400 QR,QASTRONOMİYA,1,05/13/2022 22:18,7.95,1269
6786,847027,931,LAIMON FRESH SƏRİNLƏŞDİRİCİ İÇKİ 0.25 LT,ALKOQOLSUZ İÇKİLƏR,5,03/18/2022 10:40,1.09,4053
6787,597903,31,AGUSHA PÜRE HİND QUŞU VƏ TOYUQLU 6AY+80QR,KÖRPƏ VƏ UŞAQLAR,2,12/19/2022 09:35,2.6,2356
6788,386712,3234,SARİSİNO BİŞMİŞ HİSƏ VERİLMİŞ BEKON 150 QR,QASTRONOMİYA,1,04/09/2022 07:37,6.89,4937
6789,999674,1012,MILLA SUD 0 1% 1 LT,SÜD MƏHSULLARI VƏ YUMURTALAR,1,03/29/2022 06:56,2.19,8345
6790,144006,161,NIVEA DEO SPREY KISI ULTRA CARBON 150ML,ŞƏXSİ BAXIM,2,03/25/2023 10:28,6.75,9240
6791,258701,1057,TONIKA SAÇ TONLAŞDIRCI BALZAM N921 150ML,ŞƏXSİ BAXIM,4,03/08/2022 17:18,5.1,5334
6792,458737,3568,AQUAVITA QAZSIZ SU 0.5 LT,"ÇAY, QƏHVƏ VƏ SƏRİNLƏŞDİRİCİ İÇKİLƏR",5,04/22/2022 11:53,0.5,9332
6793,980242,589,MƏTBƏX TƏRƏZİSİ CAMRY CR 8163,MƏİŞƏT TEXNİKASI,2,01/20/2023 14:51,12.0,2587
6794,521877,1038,GARNIER COLOR NATURALS SAÇ BOYASI N1002,ŞƏXSİ BAXIM,2,11/07/2022 16:21,5.35,6570
6795,727454,1606,KISHMISH HIBRIT CHOPSUZ B KG,MEYVƏ VƏ TƏRƏVƏZ,3,03/18/2023 13:29,16.99,8122
6796,197560,498,DIROL 60 DƏQİQƏ TƏRAVƏT NANƏLİ 16 QR,ŞİRNİYYAT,3,04/05/2022 07:24,0.99,3006
6797,301543,288,SEVİMLİ DAD KÖZLƏMƏ SOSİS KQ,QASTRONOMİYA,2,12/23/2022 01:03,9.49,3427
6798,874714,2515,MAMAM BAKERY PİZZA PENDİRLİ,UN VƏ QƏNNADI MƏHSULLARI,3,06/12/2022 01:30,1.45,4860
6799,555230,492,C CHUPS KONFET EKZOTIKA 12 QR,ŞİRNİYYAT,5,03/10/2022 05:04,0.2,3003
6800,219323,2281,H'&'S ŞAMPUN VƏ BALZAM 2/1 DƏRİN QAYGI 400 ML,ŞƏXSİ BAXIM,1,06/21/2022 10:49,9.89,8943
6801,739513,723,LAIMON FRESH SƏRİNLƏŞDİRİCİ İÇKİ  0.33 LT,"ÇAY, QƏHVƏ VƏ SƏRİNLƏŞDİRİCİ İÇKİLƏR",4,03/30/2023 05:48,1.0,6569
6802,321490,47,PREDO BABY 4 UŞAQ BEZİ MAXİ JAMBO 60 ƏDƏD,KÖRPƏ VƏ UŞAQLAR,4,01/25/2023 10:44,19.1,9278
6803,359433,647,FANAT SUXARİ DANA ETİ ACIKA 70 QR,ŞİRNİYYAT,1,04/08/2022 12:18,0.59,6716
6804,777938,2636,KENO NANO GRAPE KAPSUL SIQARET,SİQARETLƏR,1,09/30/2022 19:23,2.3,4960
6805,738292,880,RASTİŞKA BANANLI YOQURT 100 QR,SÜD MƏHSULLARI VƏ YUMURTALAR,5,03/10/2022 10:07,1.05,9355
6806,628747,2074,SAVALAN ŞARDONE AĞ TURŞ ŞƏRAB 0.75 LT,SPİRTLİ İÇKİLƏR,1,06/21/2022 11:31,16.09,1830
6807,446963,909,BADAMLI QAZSIZ SU 0.3 LT,ALKOQOLSUZ İÇKİLƏR,3,03/03/2023 18:13,0.8,6277
6808,520369,3743,DELIFRANCE KERE YAGLI KRUASSAN (24%),UN VƏ QƏNNADI MƏHSULLARI,3,01/11/2023 16:07,1.75,5651
6809,565584,2559,KRUASAN SOKOLADLI,UN VƏ QƏNNADI MƏHSULLARI,1,11/28/2022 16:40,0.8,1369
6810,200095,917,JALƏ ŞAFTALI ŞİRƏSİ  0.2 LT,ALKOQOLSUZ İÇKİLƏR,5,10/28/2022 13:52,0.56,1881
6811,769546,1351,VATIKA SAC MASKASI ARQAN 500QR,ŞƏXSİ BAXIM,1,08/16/2022 07:17,6.35,1717
6812,112654,1103,CACHET MEŞƏ MEYVƏLİ TÜND ŞOKOLAD PLİTKASI 100 QR,ŞİRNİYYAT,2,03/21/2023 14:49,5.35,7449
6813,922762,3404,PAŞABAHÇE KASA 16.2SM (OLIVE),EV VƏ MƏTBƏX ƏŞYALARI,5,03/30/2023 08:12,3.99,1982
6814,213327,3308,KAMAR HİND TOYUĞU ƏTİNDƏN TOST SALYAMİ 250 QR,QASTRONOMİYA,4,02/11/2023 04:15,12.49,6406
6815,560489,3746,MAMAM BAKERY BULKA CEMLİ,UN VƏ QƏNNADI MƏHSULLARI,2,10/08/2022 23:50,0.55,5815
6816,993451,2212,GILTEKS 2NEFERLIK KREM CARSAF 160X200,TEKSTİL,2,03/17/2022 16:36,22.99,4661
6817,573196,831,ANCHOR KERE YAGI 200 QR,SÜD MƏHSULLARI VƏ YUMURTALAR,4,05/24/2022 12:19,4.75,6482
6818,266774,1495,EPILYATOR PHILIP SBRE255 00,MƏİŞƏT TEXNİKASI,4,05/08/2022 20:45,135.0,7447
6819,160701,1358,AQUA FRUIT DUS GELI ACTIVE 420ML,ŞƏXSİ BAXIM,1,12/18/2022 04:48,3.65,7545
6820,353248,234,BRAVO BEST MAL ƏTININ KOLBASA,QASTRONOMİYA,1,02/18/2023 12:10,12.95,6427
6821,107280,475,CARLSBERG PİVƏ 0.44 LT,SPİRTLİ İÇKİLƏR,5,09/03/2022 16:51,2.29,5159
6822,661122,2363,AZERSUD KEND QATIGI 2KQ,SÜD MƏHSULLARI VƏ YUMURTALAR,3,11/02/2022 04:45,6.65,2072
6823,914133,1523,BIOMIO MƏTBƏX ÜÇÜN TƏMİZLƏYİCİ GEL PORTAĞAL 500ML,EV TƏMİZLİYİ VƏ AKSESUARLARI,2,10/25/2022 13:14,8.79,1287
6824,332191,3000,GLO NEO BOOST RED SİQARET,SİQARETLƏR,1,02/04/2023 13:07,4.2,7449
6825,457060,3240,BRAVO BEST OVÇU KOLBASA,QASTRONOMİYA,4,02/20/2023 16:26,19.59,5979
6826,894913,267,SEVİMLİ DAD SÜDLÜ SOSİS KQ,QASTRONOMİYA,5,09/17/2022 09:37,13.85,1094
6827,533391,2057,NEMIROFF DELIKAT ARAQ 0.5 LT,SPİRTLİ İÇKİLƏR,5,08/12/2022 12:32,18.69,8697
6828,234200,2251,JOHNSONS UŞAQ ŞAMPUNU ÇOBANYASDIĞI 500 ML,KÖRPƏ VƏ UŞAQLAR,1,05/09/2022 23:15,10.99,9034
6829,754796,180,GARNIER DEZODORANT  İZƏ QARŞI 150ML,ŞƏXSİ BAXIM,2,03/20/2022 06:00,5.85,6627
6830,936020,1353,SHIK SABUN 6 AL 4 ÖDƏ 150 GR,ŞƏXSİ BAXIM,5,01/24/2023 05:12,6.55,2016
6831,873952,521,RAFFAELLO BADAMLI TORT KONFET 200 QR,ŞİRNİYYAT,1,02/23/2023 22:17,13.95,7375
6832,217180,3611,SPRITE  1.5 LT,ALKOQOLSUZ İÇKİLƏR,1,03/15/2022 19:28,1.7,6271
6833,770699,3540,AZERSUD DIL PENDIRI 400QR,SÜD MƏHSULLARI VƏ YUMURTALAR,4,01/24/2023 02:23,6.25,7286
6834,415728,1432,JIGULEVSKOE PİVƏ 0.5 LT,SPİRTLİ İÇKİLƏR,3,02/14/2023 23:39,2.29,1054
6835,409900,1259,BETA EARL GREY 100Q QUTU,"ÇAY, QƏHVƏ VƏ SƏRİNLƏŞDİRİCİ İÇKİLƏR",5,04/01/2022 16:06,2.65,5830
6836,182652,3764,MAMAM BAKERY SOR QOGAL,UN VƏ QƏNNADI MƏHSULLARI,1,07/27/2022 02:10,0.79,3372
6837,984105,1304,BLEND-A-MED DİŞ MƏCUNU 125 ML,ŞƏXSİ BAXIM,2,09/18/2022 09:25,3.55,1794
6838,872325,3122,AURA MƏTBƏX DƏSMALI 4 ƏDƏD,EV TƏMİZLİYİ VƏ AKSESUARLARI,5,06/20/2022 20:42,7.69,1853
6839,592396,2090,HILLSIDE ŞARDONE AĞ TURŞ ŞƏRAB 0.75 LT,SPİRTLİ İÇKİLƏR,1,11/15/2022 08:11,17.99,5986
6840,658434,1328,BELLA HERBS GİGİYENİK BEZ VERBENA TƏRKİBLİ 10 ƏDƏDLİ,ŞƏXSİ BAXIM,1,06/13/2022 14:53,3.15,5893
6841,734956,672,ETI KRAX ACILI 136 QR,ŞİRNİYYAT,3,11/07/2022 04:23,1.45,4450
6842,966502,194,DANONE KESMIK 0% 170 QR,SÜD MƏHSULLARI VƏ YUMURTALAR,5,04/19/2022 06:10,1.6,9397
6843,164940,2660,KENT MELLOW SIQARET,SİQARETLƏR,4,10/29/2022 11:36,3.8,9548
6844,866091,595,ELEKTRIKLI PLITE SINBO SCO-5038,MƏİŞƏT TEXNİKASI,3,05/05/2022 07:08,59.99,7879
6845,449572,695,MİSTER TUM  AG GÜNƏBAXAN TUMU 120 QR,ŞİRNİYYAT,1,08/01/2022 22:15,1.49,4779
6846,759458,1088,FRİXX ACİKA ÇİPS  70 QR,ŞİRNİYYAT,3,03/20/2022 17:31,1.15,6782
6847,831065,96,ABAD KƏND PENDİRI 490 QR,SÜD MƏHSULLARI VƏ YUMURTALAR,5,06/22/2022 17:23,6.0,5387
6848,747321,3556,AVŞAR MANGO-ANANAS ƏTİRLİ QAZLI SU 0.2 LT,"ÇAY, QƏHVƏ VƏ SƏRİNLƏŞDİRİCİ İÇKİLƏR",1,07/10/2022 05:35,0.99,7597
6849,962006,3238,KRAL ZƏNGƏZUR DOKTOR KQ,QASTRONOMİYA,2,11/09/2022 23:36,11.9,5394
6850,564292,3744,DELIFRANCE SOKOLADLI FINDIQLI KRUASSAN,UN VƏ QƏNNADI MƏHSULLARI,3,08/18/2022 05:34,1.49,4244
6851,783775,734,NATAKHTARI KREM SODA LIMONADI  1 LT,"ÇAY, QƏHVƏ VƏ SƏRİNLƏŞDİRİCİ İÇKİLƏR",5,04/17/2022 14:22,2.65,5308
6852,939172,3560,SIRAB QAZLI SU 0.5 LT,"ÇAY, QƏHVƏ VƏ SƏRİNLƏŞDİRİCİ İÇKİLƏR",3,10/07/2022 23:43,1.0,9439
6853,452925,2842,TV SAMSUNG QE55Q60ABUXRU,MƏİŞƏT TEXNİKASI,1,01/30/2023 06:58,1999.0,5664
6854,154826,993,TORRENT ZEYTUN YAŞIL TUMSUZ 935GR,BAQQALİYƏ,3,04/07/2022 22:39,8.55,7836
6855,583836,2738,DOMESTOS TƏMİZLƏYİCİ VASİTƏ İYNƏYARPAQLI TƏRAVƏT 1 L,EV TƏMİZLİYİ VƏ AKSESUARLARI,1,07/07/2022 08:13,4.85,4163
6856,418090,3330,KOTEX GÜNDƏLİK BEZİ AKTİV DEO 48PƏD,ŞƏXSİ BAXIM,3,05/01/2022 11:29,5.79,8558
6857,223514,97,SHOR 1KQ,SÜD MƏHSULLARI VƏ YUMURTALAR,3,03/13/2022 05:49,6.99,1918
6858,413565,2824,TV LG 32LM637BPLB,MƏİŞƏT TEXNİKASI,1,03/26/2023 00:12,599.0,7494
6859,778447,1661,CALGON SU YUMŞALDICI GEL 750ML,EV TƏMİZLİYİ VƏ AKSESUARLARI,1,09/16/2022 00:51,5.59,9706
6860,543448,487,KULLER PİVƏ 0.5 LT,SPİRTLİ İÇKİLƏR,4,10/12/2022 22:59,2.45,1181
6861,718302,1384,KULLER PİVƏ 0.45 LT,SPİRTLİ İÇKİLƏR,4,07/17/2022 13:19,2.45,3239
6862,709391,1645,PERWOLL YUYUCU GEL RƏNGLİ PALTARLAR ÜÇÜN 2 L,EV TƏMİZLİYİ VƏ AKSESUARLARI,1,07/02/2022 23:52,13.49,1131
6863,492975,445,EFES ALKOQOLSUZ PİVƏ 0.5 LT,SPİRTLİ İÇKİLƏR,3,02/20/2023 09:21,2.49,3289
6864,152505,1202,MAKFA MAKARON QƏLƏM 400QR,BAQQALİYƏ,1,09/18/2022 11:28,1.79,5119
6865,212562,1050,PALETTE SAÇ BOYASI ICC R2 QIRMIZI,ŞƏXSİ BAXIM,3,05/08/2022 16:43,5.79,3189
6866,626210,2579,JACK DANIEL'S TENNESSEE VİSKİ 0.7 LT,SPİRTLİ İÇKİLƏR,5,09/30/2022 12:10,67.05,5655
6867,944371,2205,GILTEKS AG ARMURLU HAMAM DESMALI 70X140 400GR,TEKSTİL,5,01/05/2023 14:34,8.99,9902
6868,862129,2256,UNI CARE PAMBIQ QULAQ ÇÖPÜ 300 ƏDƏD,KÖRPƏ VƏ UŞAQLAR,2,11/03/2022 20:44,3.85,6157
6869,381671,983,TORRENT ZEYTUN YAŞIL BİBƏRLİ 935GR,BAQQALİYƏ,3,02/18/2023 11:11,10.99,9557
6870,249543,2389,BELLA HERBS DÜNDƏLİK BEZ MİNAÇİÇƏYİ 60 ƏDƏD,ŞƏXSİ BAXIM,2,06/01/2022 23:56,6.35,4013
6871,139514,3565,DR. ESSENT YESSENTUKI N17 MINERAL SU 0.5 LT,"ÇAY, QƏHVƏ VƏ SƏRİNLƏŞDİRİCİ İÇKİLƏR",5,10/09/2022 20:46,1.33,4348
6872,598557,2282,HEAD&SHOULDERS ŞAMPUN SAÇ TÖKÜLMƏSİNƏ QARŞI 400 ML,ŞƏXSİ BAXIM,3,11/09/2022 07:08,10.49,8777
6873,798592,1017,AZERSUD LAKTOZASIZ SUD 3 2% 1L,SÜD MƏHSULLARI VƏ YUMURTALAR,5,05/19/2022 13:27,3.15,6878
6874,897170,1910,REFRIGERATOR FINLUX NF 483W,MƏİŞƏT TEXNİKASI,5,11/18/2022 19:32,999.0,3198
6875,323881,2588,BARNİ BANANLI KEKS 150 QR,ŞİRNİYYAT,3,04/28/2022 07:03,2.49,4614
6876,322271,678,ÇIKO DUZLU QARA TUM 80 QR,ŞİRNİYYAT,4,02/19/2023 10:51,0.75,2097
6877,634204,1091,GOPLANA KLASSİK ŞOKOLAD PLİTKASI 90 QR,ŞİRNİYYAT,2,10/27/2022 14:36,2.19,1227
6878,483418,2273,GLISS KUR BALSAM MÜKƏMMƏL BƏRPA 200ML,ŞƏXSİ BAXIM,2,11/14/2022 06:36,8.19,9750
6879,317905,1484,FEN ROWENTA SF4112FO,MƏİŞƏT TEXNİKASI,3,03/17/2022 23:26,119.0,2549
6880,634088,531,TRIMMER ROW TN8961 MULTISTYLE 9IN1,MƏİŞƏT TEXNİKASI,4,01/21/2023 10:46,119.0,7348
6881,179225,237,CƏNNƏT SOSİS KQ,QASTRONOMİYA,1,11/13/2022 00:09,14.19,3492
6882,554938,3618,FANTA PORTAĞAL  0.3 LT,ALKOQOLSUZ İÇKİLƏR,5,10/15/2022 01:06,0.7,7215
6883,648954,281,HALAL NEMƏT MANQALÜSTÜ SOSİS PC,QASTRONOMİYA,4,03/25/2022 03:09,12.99,3794
6884,689117,512,OZMO OGOPOGO ŞOKOLADLI KEKS 34 QR,ŞİRNİYYAT,5,04/09/2022 12:26,0.49,6057
6885,282583,3063,PREDO UŞAQ NƏM SALFET 120 ƏDƏD,KÖRPƏ VƏ UŞAQLAR,2,06/18/2022 19:18,2.59,7390
6886,428001,1984,SHIK SABUN 6 AL 4 ÖDƏ 150 GR,ŞƏXSİ BAXIM,4,04/03/2022 19:29,6.55,8480
6887,668566,3267,OVQAT DOKTOR KOLBASA KQ,QASTRONOMİYA,5,09/12/2022 23:31,13.85,3550
6888,471236,2044,BELIY VOLK ETİKETLİ ARAQ 1 LT,SPİRTLİ İÇKİLƏR,4,04/27/2022 08:27,13.29,5054
6889,410457,3708,ZEYTUN QARA TUMSUZ TORRENT 935Q,BAQQALİYƏ,5,05/17/2022 08:19,7.99,7231
6890,667655,24,USHASTIY NYAN NEM SALFET 80EDED,KÖRPƏ VƏ UŞAQLAR,3,05/25/2022 04:39,4.79,7744
6891,510990,2701,PALL MALL NANO SILVER SİQARET,SİQARETLƏR,2,10/22/2022 07:14,2.8,9285
6892,301719,1747,AHMAD ÇAY EARL GREY 250G,"ÇAY, QƏHVƏ VƏ SƏRİNLƏŞDİRİCİ İÇKİLƏR",2,08/16/2022 19:10,8.09,2081
6893,109699,2201,GILTEKS 1NEFERLIK KREM CARSAF 100X200,TEKSTİL,4,12/28/2022 08:47,18.99,2224
6894,117284,40,KABRITA 1 GOLD 800GR NEW,KÖRPƏ VƏ UŞAQLAR,5,09/13/2022 23:59,112.0,3425
